amount,merchant_category,channel,device_type,ip_velocity,session_duration_s,failed_auth_count,is_international,hour_of_day,day_of_week,is_weekend,is_night,province_mismatch,amount_zscore,high_velocity_flag,short_session_flag,behavioral_risk_score,is_fraud
59.7,5,1,2,1,216,0,0,14,0,0,0,0,1.9738,0,0,0.0,0
25.39,13,1,2,3,134,0,0,7,5,1,0,0,-0.1997,0,0,0.0,0
361.15,8,2,2,1,136,0,0,14,1,0,0,1,-0.0586,0,0,0.2,0
22.45,6,1,0,2,105,1,0,12,3,0,0,0,-0.1622,0,0,0.2,0
28.41,5,1,2,1,219,0,0,11,2,0,0,0,-0.3862,0,0,0.0,0
24.48,1,1,1,1,152,0,0,14,2,0,0,0,-0.3648,0,0,0.0,0
3.49,9,4,3,11,12,5,0,0,5,1,1,1,-0.5554,1,1,0.9,1
85.22,1,4,2,1,124,0,0,11,2,0,0,0,1.1638,0,0,0.0,0
34.89,9,1,1,1,131,0,0,12,0,0,0,0,-0.2388,0,0,0.0,0
34.01,4,3,0,1,107,0,0,8,5,1,0,0,-0.2087,0,0,0.0,0
21.44,2,1,0,1,87,0,0,16,1,0,0,0,-0.2174,0,0,0.0,0
85.72,5,3,2,2,134,0,0,11,3,0,0,0,1.078,0,0,0.0,0
166.24,5,4,0,2,196,0,0,11,0,0,0,0,-0.842,0,0,0.0,0
176.63,9,2,0,4,225,0,0,13,2,0,0,0,0.0346,0,0,0.0,0
542.9,5,3,0,3,125,0,0,15,0,0,0,0,0.4276,0,0,0.0,0
24.78,5,3,1,1,117,0,0,9,1,0,0,0,0.4048,0,0,0.0,0
42.51,2,4,0,3,223,0,0,15,1,0,0,0,-0.9216,0,0,0.0,0
98.18,5,2,0,1,71,0,0,23,6,1,1,0,-0.444,0,0,0.15,0
20.51,0,0,0,2,190,0,0,9,0,0,0,0,-1.1232,0,0,0.0,0
75.6,13,3,2,2,209,0,0,22,3,0,1,0,-0.6156,0,0,0.15,0
112.98,11,3,2,1,260,0,0,9,4,0,0,1,0.6022,0,0,0.2,0
40.15,4,3,0,1,190,0,0,6,3,0,0,0,-0.2202,0,0,0.0,0
10.21,12,0,0,4,171,0,0,18,4,0,0,0,-0.5936,0,0,0.0,0
207.16,10,4,0,3,111,0,0,13,5,1,0,0,0.1003,0,0,0.0,0
177.31,2,4,0,3,136,0,0,21,6,1,0,0,-0.4076,0,0,0.0,0
21.09,11,2,1,2,214,0,0,3,5,1,1,0,-0.2074,0,0,0.15,0
95.75,11,3,2,2,150,0,0,19,4,0,0,0,0.1632,0,0,0.0,0
14.56,10,3,2,1,175,0,0,9,0,0,0,0,-1.5082,0,0,0.0,0
26.06,5,1,0,2,152,0,0,12,2,0,0,0,-0.8869,0,0,0.0,0
26.25,5,1,2,2,181,0,0,11,3,0,0,0,-0.3554,0,0,0.0,0
59.29,9,4,0,2,323,0,0,13,3,0,0,0,-0.2918,0,0,0.0,0
234.52,10,3,2,5,70,0,0,16,3,0,0,0,0.3225,0,0,0.0,0
57.2,5,4,3,1,224,0,0,8,1,0,0,1,-0.8726,0,0,0.2,0
48.89,4,1,2,2,166,0,0,7,3,0,0,0,-0.5097,0,0,0.0,0
46.71,4,0,0,2,245,0,0,12,3,0,0,0,-0.1147,0,0,0.0,0
38.91,9,1,2,1,137,0,0,6,4,0,0,0,-0.3187,0,0,0.0,0
90.83,5,1,0,3,221,0,0,17,0,0,0,1,-0.2015,0,0,0.2,0
82.2,14,1,0,2,165,0,0,16,2,0,0,0,-0.1607,0,0,0.0,0
25.6,0,0,3,1,192,0,0,8,6,1,0,1,-0.631,0,0,0.2,0
210.06,4,4,2,1,144,0,0,16,5,1,0,0,2.1853,0,0,0.0,0
11.74,2,1,1,1,155,0,0,15,4,0,0,0,-0.3723,0,0,0.0,0
48.32,4,4,2,3,151,0,0,15,5,1,0,0,-0.9108,0,0,0.0,0
58.07,5,1,0,1,152,0,0,17,2,0,0,1,-0.4311,0,0,0.2,0
4.47,3,4,3,21,12,5,1,1,0,0,1,1,-0.997,1,1,1.0,1
152.12,9,1,0,1,238,0,0,9,0,0,0,0,-0.1378,0,0,0.0,0
97.57,8,4,3,9,24,1,1,13,0,0,0,1,4.2262,1,0,0.75,1
2660.48,10,2,3,5,6,3,1,2,3,0,1,1,4.8964,0,1,0.75,1
27.51,5,1,3,2,129,0,0,13,4,0,0,0,0.1492,0,0,0.0,0
32.79,14,3,2,1,116,0,0,21,0,0,0,0,-0.2772,0,0,0.0,0
34.89,11,3,1,1,158,0,0,17,2,0,0,0,-0.3201,0,0,0.0,0
103.98,13,4,0,3,142,0,0,14,1,0,0,1,1.2226,0,0,0.2,0
104.86,11,4,3,4,204,0,0,7,6,1,0,0,-0.1293,0,0,0.0,0
146.04,9,0,3,4,246,0,0,12,2,0,0,0,2.4169,0,0,0.0,0
120.0,10,4,2,1,190,0,0,3,2,0,1,0,3.2328,0,0,0.15,0
41.54,4,1,1,2,153,0,0,10,4,0,0,0,-0.4038,0,0,0.0,0
411.05,4,4,2,3,141,0,0,16,3,0,0,0,0.3519,0,0,0.0,0
48.83,5,1,0,3,213,0,0,8,5,1,0,0,-0.7505,0,0,0.0,0
46.67,1,4,2,1,267,0,0,16,4,0,0,0,-0.3605,0,0,0.0,0
144.97,11,0,0,3,202,0,0,17,3,0,0,0,-0.0617,0,0,0.0,0
46.98,13,3,0,1,243,0,0,17,6,1,0,0,-0.1649,0,0,0.0,0
73.98,5,0,0,3,134,0,0,9,3,0,0,0,0.317,0,0,0.0,0
38.6,2,3,1,3,135,0,0,8,4,0,0,0,-0.7342,0,0,0.0,0
22.53,5,4,0,1,163,0,0,12,5,1,0,0,0.6824,0,0,0.0,0
81.34,13,4,3,2,139,1,0,15,1,0,0,0,-0.0608,0,0,0.2,0
23.58,7,1,1,1,254,0,0,14,5,1,0,0,-0.1834,0,0,0.0,0
81.56,5,1,1,1,261,0,0,14,0,0,0,0,-0.1308,0,0,0.0,0
85.17,13,0,0,1,135,0,0,14,2,0,0,1,2.1232,0,0,0.2,0
23.28,2,4,2,1,244,0,0,6,3,0,0,0,-0.2553,0,0,0.0,0
43.8,11,1,2,1,240,0,0,11,5,1,0,0,0.0088,0,0,0.0,0
75.85,11,3,0,2,150,0,0,9,6,1,0,1,0.1265,0,0,0.2,0
28.29,9,1,0,1,127,0,0,19,1,0,0,0,-0.247,0,0,0.0,0
31.61,1,1,0,1,169,0,0,17,4,0,0,0,0.5606,0,0,0.0,0
30.38,7,2,0,1,133,0,0,8,3,0,0,0,-0.2028,0,0,0.0,0
191.59,10,3,2,1,140,0,0,6,6,1,0,0,0.2036,0,0,0.0,0
176.83,11,3,2,4,124,0,0,4,5,1,1,0,-0.2295,0,0,0.15,0
69.49,9,4,2,1,197,0,0,13,6,1,0,0,0.2097,0,0,0.0,0
150.78,9,1,0,3,122,0,0,10,1,0,0,0,0.1659,0,0,0.0,0
28.52,9,1,2,4,195,0,0,10,6,1,0,0,-0.665,0,0,0.0,0
18.41,5,1,0,1,251,0,0,6,1,0,0,0,-0.1719,0,0,0.0,0
63.27,5,4,0,2,132,0,0,18,1,0,0,0,-1.2395,0,0,0.0,0
51.52,14,3,2,3,135,0,0,14,6,1,0,0,1.6315,0,0,0.0,0
74.79,9,1,0,2,113,0,0,20,0,0,0,0,-0.0756,0,0,0.0,0
82.29,11,2,0,3,218,0,0,14,6,1,0,0,0.0095,0,0,0.0,0
46.29,11,2,3,2,178,0,0,13,0,0,0,0,-0.317,0,0,0.0,0
31.12,5,3,0,3,102,0,0,23,0,0,1,1,-0.264,0,0,0.35,0
64.28,5,1,0,1,237,0,0,9,2,0,0,0,-0.2576,0,0,0.0,0
43.25,0,2,0,2,202,0,0,17,0,0,0,0,-0.3109,0,0,0.0,0
26.21,6,3,1,2,177,0,0,15,3,0,0,0,-0.2057,0,0,0.0,0
82.76,13,4,0,2,233,0,0,20,6,1,0,0,-0.3272,0,0,0.0,0
8.38,11,3,2,2,151,1,0,7,6,1,0,0,-0.5306,0,0,0.2,0
17.6,5,1,0,1,60,0,0,12,0,0,0,0,-0.5349,0,0,0.0,0
55.85,3,1,2,3,200,0,0,12,6,1,0,0,0.9886,0,0,0.0,0
27.82,11,1,1,2,129,0,0,17,0,0,0,0,-0.2563,0,0,0.0,0
22.59,9,1,0,3,52,0,0,9,4,0,0,0,-0.2356,0,0,0.0,0
123.85,7,1,0,2,178,0,0,6,3,0,0,1,0.9408,0,0,0.2,0
85.93,0,3,3,2,169,0,0,18,1,0,0,0,-0.3643,0,0,0.0,0
27.11,6,2,2,1,152,0,0,7,2,0,0,0,-1.2415,0,0,0.0,0
7.81,5,2,0,1,116,0,0,14,5,1,0,0,-0.2053,0,0,0.0,0
39.91,10,4,2,2,201,0,0,18,5,1,0,1,-0.3663,0,0,0.2,0
16.06,0,3,2,2,184,0,0,7,6,1,0,1,-0.1364,0,0,0.2,0
34.78,5,4,1,1,203,0,0,17,5,1,0,0,-0.6924,0,0,0.0,0
76.68,5,4,3,4,148,0,0,20,3,0,0,0,-0.4571,0,0,0.0,0
22.17,5,0,0,1,252,0,0,13,1,0,0,1,-0.3897,0,0,0.2,0
72.51,14,3,1,2,114,0,0,19,2,0,0,1,-0.1644,0,0,0.2,0
30.72,3,3,1,1,148,0,0,6,3,0,0,0,-0.1738,0,0,0.0,0
34.67,10,4,1,3,183,0,0,18,3,0,0,0,-0.3222,0,0,0.0,0
18.79,4,4,3,1,253,0,0,19,3,0,0,0,-0.7773,0,0,0.0,0
131.13,5,2,2,1,157,0,0,5,4,0,1,0,-0.1664,0,0,0.15,0
10.58,9,1,2,1,171,0,0,8,0,0,0,0,-0.9874,0,0,0.0,0
85.54,5,0,2,1,202,0,0,11,6,1,0,0,0.1832,0,0,0.0,0
42.61,5,1,2,1,181,0,0,8,2,0,0,0,0.168,0,0,0.0,0
15.88,5,3,1,3,256,0,0,17,4,0,0,0,-0.24,0,0,0.0,0
43.58,11,2,3,1,223,0,0,7,6,1,0,0,-0.1946,0,0,0.0,0
10.28,5,0,0,3,273,0,0,12,3,0,0,0,-0.7865,0,0,0.0,0
172.7,11,0,1,1,312,0,0,15,0,0,0,0,-0.1904,0,0,0.0,0
10.21,2,1,2,3,79,0,0,10,1,0,0,0,-0.678,0,0,0.0,0
66.5,2,1,2,1,226,1,0,17,5,1,0,0,-0.2677,0,0,0.2,0
8.46,13,1,3,1,151,0,0,7,4,0,0,0,-0.4152,0,0,0.0,0
7.13,4,0,0,1,106,0,0,15,0,0,0,1,-1.4922,0,0,0.2,0
259.97,1,4,1,1,223,0,0,9,5,1,0,0,-0.1401,0,0,0.0,0
20.01,9,0,2,3,193,0,0,18,6,1,0,0,-0.9628,0,0,0.0,0
3.05,1,1,0,1,211,0,0,10,2,0,0,0,-1.4664,0,0,0.0,0
91.53,11,1,2,1,129,0,0,15,6,1,0,0,2.0484,0,0,0.0,0
37.72,14,2,2,1,166,0,0,8,3,0,0,0,-0.3589,0,0,0.0,0
79.56,5,1,0,1,201,0,0,14,6,1,0,1,-0.222,0,0,0.2,0
22.32,12,2,0,2,80,0,0,19,4,0,0,0,-0.5283,0,0,0.0,0
39.77,5,3,2,2,189,0,0,17,1,0,0,1,-0.1595,0,0,0.2,0
3854.9,9,4,0,7,14,2,0,4,3,0,1,1,4.3759,1,1,0.9,1
41.78,11,3,0,2,171,0,0,15,6,1,0,1,-0.1001,0,0,0.2,0
11.34,2,1,0,1,121,0,0,7,3,0,0,0,-0.1892,0,0,0.0,0
74.01,5,3,1,2,57,0,0,17,6,1,0,0,-0.2462,0,0,0.0,0
35.72,9,0,1,2,197,1,0,17,2,0,0,0,-0.5285,0,0,0.2,0
66.39,5,0,0,2,189,0,0,17,3,0,0,0,-0.6875,0,0,0.0,0
12.69,5,4,2,1,181,0,0,10,4,0,0,0,-1.0035,0,0,0.0,0
23.21,5,4,2,1,190,0,0,8,1,0,0,0,-1.3459,0,0,0.0,0
25.48,2,0,0,2,220,0,0,6,4,0,0,1,-0.9455,0,0,0.2,0
19.96,4,3,2,2,266,0,0,11,5,1,0,0,0.1367,0,0,0.0,0
190.34,6,1,2,2,285,0,0,16,3,0,0,0,-0.0827,0,0,0.0,0
84.1,9,4,0,1,71,0,0,14,2,0,0,0,4.4683,0,0,0.0,0
232.03,4,1,0,2,264,0,0,11,3,0,0,0,0.1137,0,0,0.0,0
0.9,9,4,3,26,19,3,1,0,5,1,1,1,-0.335,1,0,0.9,1
22.65,2,4,2,3,132,1,0,10,2,0,0,0,0.2576,0,0,0.2,0
77.86,6,0,1,1,177,0,0,20,5,1,0,0,-0.8664,0,0,0.0,0
13.58,11,1,3,1,133,0,0,10,6,1,0,0,-0.1926,0,0,0.0,0
13.58,10,4,0,3,96,0,0,19,2,0,0,0,-1.0581,0,0,0.0,0
155.66,1,4,2,4,160,0,0,10,6,1,0,0,3.6607,0,0,0.0,0
84.48,2,3,0,1,211,0,0,11,6,1,0,0,-0.4495,0,0,0.0,0
73.47,2,1,2,1,235,1,0,15,0,0,0,0,-0.226,0,0,0.2,0
11.31,0,1,2,1,167,0,0,15,1,0,0,1,-0.2094,0,0,0.2,0
241.57,6,2,0,1,95,0,0,12,0,0,0,0,-0.3514,0,0,0.0,0
55.32,5,1,1,2,164,0,0,7,6,1,0,1,-0.9145,0,0,0.2,0
54.9,0,3,2,2,213,0,0,15,4,0,0,0,-0.1418,0,0,0.0,0
5.13,4,1,0,1,198,0,0,12,5,1,0,0,-0.4092,0,0,0.0,0
58.68,6,1,0,1,170,0,0,18,2,0,0,0,0.7595,0,0,0.0,0
16.82,4,3,0,2,263,0,0,11,4,0,0,0,-0.8256,0,0,0.0,0
2516.86,10,4,3,8,27,2,1,10,4,0,0,1,0.5946,1,0,0.75,1
245.63,9,1,0,5,14,3,0,15,5,1,0,1,0.092,0,1,0.5,1
17.73,13,0,2,4,142,0,0,23,2,0,1,0,-0.3584,0,0,0.15,0
176.53,11,4,0,4,239,0,0,10,3,0,0,0,2.1078,0,0,0.0,0
35.21,2,0,0,2,264,0,0,18,5,1,0,0,-0.6289,0,0,0.0,0
172.84,8,1,2,2,96,0,0,12,5,1,0,0,-1.3312,0,0,0.0,0
85.36,5,0,1,1,163,0,0,11,4,0,0,0,-0.3082,0,0,0.0,0
64.69,1,0,0,1,183,0,0,8,1,0,0,0,-0.9674,0,0,0.0,0
408.82,9,2,0,6,269,0,0,3,1,0,1,0,2.1042,1,0,0.4,0
28.86,13,2,0,1,165,0,0,16,2,0,0,0,-0.274,0,0,0.0,0
6.62,11,4,2,1,300,0,0,12,5,1,0,1,-1.2907,0,0,0.2,0
26.61,11,0,0,2,144,0,0,20,6,1,0,0,-0.2422,0,0,0.0,0
52.1,6,1,1,2,162,0,0,10,4,0,0,0,3.357,0,0,0.0,0
234.32,5,1,2,1,200,0,0,13,4,0,0,0,1.5815,0,0,0.0,0
36.58,6,0,2,1,176,0,0,16,5,1,0,0,0.5295,0,0,0.0,0
180.87,7,2,3,1,107,0,0,19,2,0,0,0,-0.5505,0,0,0.0,0
100.08,4,1,3,3,97,0,0,18,1,0,0,0,-0.2211,0,0,0.0,0
18.05,14,4,3,4,300,0,0,11,4,0,0,0,-0.2629,0,0,0.0,0
42.28,11,1,2,1,185,0,0,16,1,0,0,1,-0.2095,0,0,0.2,0
79.52,5,4,2,2,150,0,0,13,1,0,0,0,-0.2695,0,0,0.0,0
63.19,9,2,2,3,87,0,0,14,4,0,0,0,0.6172,0,0,0.0,0
18.9,11,1,0,4,130,0,0,18,6,1,0,0,0.0917,0,0,0.0,0
29.5,5,1,0,5,129,0,0,15,2,0,0,0,-1.0475,0,0,0.0,0
56.39,9,4,3,1,166,0,0,12,0,0,0,0,2.3041,0,0,0.0,0
16.63,6,1,0,2,180,0,0,5,5,1,1,0,-0.2017,0,0,0.15,0
10.1,14,2,2,4,167,0,0,14,0,0,0,0,-1.2364,0,0,0.0,0
21.88,11,2,3,5,258,0,0,9,3,0,0,0,-0.2134,0,0,0.0,0
55.46,5,0,2,3,204,0,0,15,2,0,0,0,-0.1934,0,0,0.0,0
55.15,4,1,1,2,128,0,0,13,5,1,0,0,-0.271,0,0,0.0,0
91.92,4,4,2,3,205,0,0,11,2,0,0,0,-0.5891,0,0,0.0,0
346.29,4,0,1,3,198,0,0,16,2,0,0,0,1.2234,0,0,0.0,0
64.99,4,4,0,2,166,0,0,16,2,0,0,0,-0.505,0,0,0.0,0
31.18,2,1,2,3,217,0,0,8,6,1,0,0,-0.35,0,0,0.0,0
21.24,4,4,0,2,183,0,0,14,3,0,0,0,-0.2152,0,0,0.0,0
25.3,1,1,2,1,154,0,0,4,3,0,1,0,-0.2642,0,0,0.15,0
20.82,11,4,2,1,205,0,0,15,4,0,0,1,-0.5121,0,0,0.2,0
43.41,2,3,0,2,75,1,0,12,3,0,0,1,-0.2145,0,0,0.4,0
34.62,9,1,2,2,107,0,0,8,3,0,0,0,-0.4727,0,0,0.0,0
19.66,6,1,1,2,144,0,0,14,1,0,0,0,-0.386,0,0,0.0,0
88.28,11,4,0,2,136,0,0,15,4,0,0,0,0.6879,0,0,0.0,0
105.76,9,0,2,1,161,0,0,13,1,0,0,0,-0.2663,0,0,0.0,0
49.43,2,3,3,1,92,0,0,11,4,0,0,0,-0.2418,0,0,0.0,0
146.48,4,4,0,2,233,0,0,12,3,0,0,0,0.0334,0,0,0.0,0
25.42,5,2,0,3,119,0,0,10,5,1,0,0,-0.2142,0,0,0.0,0
95.9,9,1,0,2,216,0,0,23,3,0,1,1,1.7044,0,0,0.35,0
41.54,5,1,0,1,181,0,0,18,0,0,0,0,-0.58,0,0,0.0,0
85.43,11,3,2,1,193,0,0,4,5,1,1,0,0.848,0,0,0.15,0
15.71,9,3,1,1,156,0,0,10,2,0,0,0,-0.2272,0,0,0.0,0
3.03,5,1,2,2,144,0,0,15,3,0,0,0,-1.3271,0,0,0.0,0
76.27,2,0,2,1,162,0,0,17,2,0,0,0,-0.1309,0,0,0.0,0
34.19,11,1,0,3,131,0,0,15,3,0,0,0,-0.3207,0,0,0.0,0
27.24,11,2,0,1,63,0,0,10,6,1,0,0,-0.224,0,0,0.0,0
10.32,5,0,0,3,78,0,0,12,6,1,0,0,-0.8572,0,0,0.0,0
116.47,5,1,2,4,195,0,0,15,4,0,0,0,-0.1107,0,0,0.0,0
54.65,3,3,2,2,215,0,0,14,1,0,0,0,0.8999,0,0,0.0,0
273.69,11,0,2,1,131,0,0,16,3,0,0,1,-0.2046,0,0,0.2,0
664.25,0,4,0,1,194,0,0,11,1,0,0,0,0.4163,0,0,0.0,0
173.1,11,4,1,2,183,0,0,9,0,0,0,1,-0.2648,0,0,0.2,0
27.28,6,2,3,1,241,0,0,16,1,0,0,0,-0.3542,0,0,0.0,0
41.31,1,0,2,3,192,0,0,15,4,0,0,0,-1.0675,0,0,0.0,0
15.27,2,1,0,1,269,0,0,19,3,0,0,0,-0.3738,0,0,0.0,0
121.9,5,2,0,3,209,0,0,15,0,0,0,1,-0.0533,0,0,0.2,0
45.8,4,3,1,1,116,0,0,15,3,0,0,0,-0.5158,0,0,0.0,0
40.16,5,1,1,3,173,0,0,20,5,1,0,1,-0.7155,0,0,0.2,0
101.65,3,4,0,1,197,0,0,8,4,0,0,0,0.2438,0,0,0.0,0
33.1,4,2,2,2,10,0,0,12,0,0,0,0,-0.1147,0,1,0.1,0
53.72,13,3,0,3,173,0,0,11,6,1,0,0,-0.643,0,0,0.0,0
30.71,1,1,0,2,10,0,0,9,4,0,0,1,-0.8252,0,1,0.3,0
50.71,4,0,1,2,159,0,0,10,1,0,0,1,0.6811,0,0,0.2,0
24.22,5,4,3,3,164,0,0,22,2,0,1,0,-0.3968,0,0,0.15,0
149.33,5,0,3,2,205,0,0,12,5,1,0,0,0.8003,0,0,0.0,0
58.65,9,3,0,2,118,0,0,15,6,1,0,0,-0.9319,0,0,0.0,0
16.65,5,1,1,2,230,0,0,13,0,0,0,1,-0.381,0,0,0.2,0
360.48,5,4,1,4,208,0,0,20,6,1,0,0,-0.2255,0,0,0.0,0
64.95,4,3,3,5,156,0,0,18,6,1,0,0,0.1074,0,0,0.0,0
63.57,11,1,3,1,185,0,0,6,3,0,0,0,0.7301,0,0,0.0,0
11.47,4,3,1,2,102,0,0,16,3,0,0,0,-0.9237,0,0,0.0,0
147.71,7,1,2,3,232,0,0,10,6,1,0,0,-0.4193,0,0,0.0,0
75.08,10,3,0,1,215,0,0,14,0,0,0,0,0.1341,0,0,0.0,0
78.14,7,2,1,2,276,0,0,11,4,0,0,0,-0.4396,0,0,0.0,0
146.54,6,4,0,3,193,0,0,11,0,0,0,1,-0.2057,0,0,0.2,0
86.84,11,1,0,1,295,1,0,9,4,0,0,0,-0.2102,0,0,0.2,0
45.53,0,1,1,1,241,0,0,18,2,0,0,0,-1.0155,0,0,0.0,0
13.08,11,3,1,5,222,0,0,11,4,0,0,0,-0.5368,0,0,0.0,0
10.71,0,4,1,4,267,0,0,17,1,0,0,0,-1.0251,0,0,0.0,0
20.66,6,0,2,2,143,0,0,20,5,1,0,0,-0.8497,0,0,0.0,0
25.51,4,4,3,2,180,0,0,11,6,1,0,0,-0.2188,0,0,0.0,0
29.83,14,4,3,5,152,0,0,20,5,1,0,0,-0.2561,0,0,0.0,0
37.85,9,1,1,1,130,0,0,23,1,0,1,1,-0.5003,0,0,0.35,0
14.16,5,0,3,3,191,0,0,11,1,0,0,0,-0.3352,0,0,0.0,0
82.66,9,1,0,4,219,0,0,10,6,1,0,0,-0.1065,0,0,0.0,0
25.97,11,1,1,2,152,1,0,10,4,0,0,0,-0.454,0,0,0.2,0
18.71,1,0,0,1,241,0,0,17,5,1,0,0,-0.7867,0,0,0.0,0
13.01,11,1,0,2,204,0,0,16,5,1,0,0,-0.2276,0,0,0.0,0
1.63,3,4,3,20,3,3,1,1,6,1,1,1,-0.9902,1,1,1.0,1
40.85,13,4,2,1,153,0,0,10,0,0,0,0,-0.6046,0,0,0.0,0
31.69,9,1,0,1,191,0,0,11,0,0,0,0,0.568,0,0,0.0,0
53.14,11,1,2,2,160,0,0,12,3,0,0,0,0.3209,0,0,0.0,0
289.8,0,4,2,1,243,0,0,14,0,0,0,1,-0.6317,0,0,0.2,0
16.37,11,0,2,1,208,0,0,15,6,1,0,1,-0.5329,0,0,0.2,0
12.64,11,1,2,2,147,0,0,9,3,0,0,0,-0.9738,0,0,0.0,0
26.97,0,4,2,3,69,1,0,12,4,0,0,0,-1.6747,0,0,0.2,0
29.94,9,1,2,3,250,0,0,12,0,0,0,0,-0.3512,0,0,0.0,0
15.53,7,4,0,2,197,0,0,13,6,1,0,0,-0.8511,0,0,0.0,0
33.96,9,4,3,5,240,0,0,23,4,0,1,0,-0.3365,0,0,0.15,0
12.44,7,4,2,2,114,0,0,16,1,0,0,0,-0.4201,0,0,0.0,0
247.45,5,3,0,1,177,1,0,9,1,0,0,0,0.3051,0,0,0.2,0
3.59,10,0,0,2,193,0,0,17,5,1,0,0,-1.4484,0,0,0.0,0
12.43,5,3,2,2,198,0,0,22,2,0,1,1,-0.3281,0,0,0.35,0
42.62,14,4,3,1,122,0,0,3,2,0,1,0,-0.2786,0,0,0.15,0
28.2,5,1,2,3,246,0,0,12,0,0,0,0,-0.4409,0,0,0.0,0
40.97,13,2,2,1,220,0,0,21,2,0,0,0,3.1045,0,0,0.0,0
54.25,11,1,2,1,74,0,0,15,4,0,0,0,-0.5974,0,0,0.0,0
102.94,11,0,2,3,165,0,0,8,4,0,0,0,1.0168,0,0,0.0,0
77.51,11,3,0,1,187,0,0,18,0,0,0,0,-0.2119,0,0,0.0,0
188.11,11,1,1,2,190,0,0,17,5,1,0,1,0.223,0,0,0.2,0
90.28,11,1,2,2,159,0,0,20,6,1,0,0,-0.3045,0,0,0.0,0
54.25,11,1,2,2,274,0,0,12,5,1,0,0,-0.2747,0,0,0.0,0
41.92,11,3,2,1,189,0,0,19,0,0,0,0,-0.3134,0,0,0.0,0
62.22,1,2,2,5,10,0,0,12,4,0,0,0,-0.6854,0,1,0.1,0
134.65,4,1,2,2,309,0,0,12,2,0,0,0,-0.2753,0,0,0.0,0
80.34,9,2,1,2,198,0,0,10,6,1,0,0,1.3515,0,0,0.0,0
46.04,1,2,0,1,236,0,0,17,2,0,0,0,-0.1739,0,0,0.0,0
13.72,11,3,0,2,254,0,0,17,2,0,0,0,-0.5899,0,0,0.0,0
26.42,11,4,0,2,65,0,0,13,6,1,0,0,0.0165,0,0,0.0,0
58.36,5,4,0,1,212,0,0,5,6,1,1,0,0.2414,0,0,0.15,0
32.01,9,0,3,5,174,0,0,9,2,0,0,0,-0.7163,0,0,0.0,0
5.65,4,3,0,3,68,0,0,18,4,0,0,0,-0.2202,0,0,0.0,0
14.02,9,2,1,1,107,0,0,16,0,0,0,0,-0.9832,0,0,0.0,0
130.28,9,0,3,3,248,0,0,7,6,1,0,0,-0.2364,0,0,0.0,0
63.97,11,4,2,1,195,0,0,14,0,0,0,0,-0.3199,0,0,0.0,0
10.39,5,3,2,1,185,0,0,14,2,0,0,0,-0.2476,0,0,0.0,0
43.53,4,1,2,3,163,0,0,13,6,1,0,0,0.7395,0,0,0.0,0
104.01,9,4,2,4,96,0,0,17,3,0,0,0,0.0819,0,0,0.0,0
16.11,0,1,0,5,150,1,0,20,1,0,0,0,-1.0828,0,0,0.2,0
92.35,13,1,2,1,227,0,0,17,4,0,0,1,-0.3523,0,0,0.2,0
44.22,5,3,0,1,21,0,0,20,5,1,0,1,-1.4892,0,0,0.2,0
14.52,6,3,0,1,187,0,0,8,3,0,0,1,-0.7922,0,0,0.2,0
50.89,5,2,0,1,162,0,0,17,3,0,0,0,-0.0708,0,0,0.0,0
4.0,2,3,2,2,213,0,0,8,2,0,0,0,-1.6515,0,0,0.0,0
206.16,11,1,1,4,225,0,0,14,3,0,0,0,-0.0465,0,0,0.0,0
23.72,9,4,0,1,191,0,0,9,0,0,0,0,0.317,0,0,0.0,0
57.31,6,1,2,2,127,0,0,17,2,0,0,1,-0.2622,0,0,0.2,0
50.64,9,1,2,1,285,0,0,16,2,0,0,0,-0.0996,0,0,0.0,0
26.74,11,0,0,3,243,0,0,14,6,1,0,0,-0.3083,0,0,0.0,0
24.84,5,4,2,1,182,0,0,12,1,0,0,1,-0.2322,0,0,0.2,0
43.9,13,3,2,2,190,0,0,15,4,0,0,0,-0.4271,0,0,0.0,0
45.19,5,4,2,2,69,0,0,14,3,0,0,0,-1.3034,0,0,0.0,0
7.0,2,0,2,2,154,0,0,14,3,0,0,0,-0.527,0,0,0.0,0
14.56,4,2,1,1,214,0,0,18,2,0,0,0,-0.4062,0,0,0.0,0
69.17,5,1,2,1,167,0,0,13,1,0,0,0,-0.2149,0,0,0.0,0
70.9,3,1,3,2,196,0,0,12,4,0,0,0,0.2113,0,0,0.0,0
3.11,9,4,3,21,5,3,0,0,2,0,1,0,-1.5802,1,1,0.7,1
135.09,5,1,0,1,187,0,0,15,3,0,0,0,-0.14,0,0,0.0,0
73.19,4,3,0,2,240,0,0,20,4,0,0,0,-0.1931,0,0,0.0,0
8.64,5,4,2,3,10,0,0,19,5,1,0,0,-0.7305,0,1,0.1,0
123.4,5,3,0,1,275,0,0,13,2,0,0,0,1.6815,0,0,0.0,0
85.28,4,1,2,5,185,0,0,10,1,0,0,0,1.0581,0,0,0.0,0
72.33,1,4,1,1,125,0,0,14,6,1,0,0,1.3789,0,0,0.0,0
50.07,5,4,0,2,198,0,0,10,5,1,0,0,-0.2276,0,0,0.0,0
134.41,11,2,1,2,168,0,0,12,6,1,0,0,2.2238,0,0,0.0,0
9.0,9,1,0,2,178,0,0,13,3,0,0,0,-0.1932,0,0,0.0,0
156.84,10,1,2,1,93,0,0,2,6,1,1,0,-0.4434,0,0,0.15,0
